batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2024-0165,2023-08-27,QC-04,Drum Brake Assy,PASS,,2.4641,,21.0,0.0,,Y,OEM-MAHINDRA,Customer concession raised
BATCH-2024-0297,2023-12-24,QC-04,ABS Sensor Ring,FAIL,Vibration at speed,7.0272,N,134.0,19.0,Height gauge,N,OEM-TATA,Customer concession raised
BATCH-2023-0092,2021-12-06,QC-06,Brake Pad Type A,FAIL,Corrosion pitting,6.005,Y,199.0,4.0,Height gauge,N,OEM-MARUTI,Re-inspect after rework
BATCH-2021-0364,2024-05-26,QC-05,Brake Pad Type A,REWORK,Improper heat treatment,11.4757,Y,134.0,5.0,,N,,Waived by OEM
BATCH-2021-0089,2024-10-25,QC-02,Brake Shoe,PASS,,11.5595,N,126.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2022-0057,2024-09-16,QC-07,Brake Pad Type A,PASS,,1.3868,Y,76.0,0.0,Height gauge,N,OEM-MARUTI,Customer concession raised
BATCH-2023-0342,2024-08-17,QC-05,Brake Pad Type B,PASS,,8.3128,Y,22.0,0.0,Vernier,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0269,2021-03-27,QC-07,Brake Pad Type A,PASS,,11.0008,N,184.0,0.0,,Y,OEM-TVS,Waived by OEM
BATCH-2024-0200,2024-04-29,QC-06,Brake Pad Type B,PASS,,6.1163,Y,127.0,0.0,CMM,Y,OEM-TVS,Waived by OEM
BATCH-2022-0382,2024-05-08,QC-03,Brake Disc,PASS,,9.3523,N,149.0,0.0,Visual,Y,OEM-BAJAJ,Escalated to QA Manager
BATCH-2024-0007,2023-07-25,QC-08,CV Joint,FAIL,Noise under braking,9.2488,Y,58.0,8.0,Hardness tester,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0173,2024-01-11,QC-02,ABS Sensor Ring,FAIL,Noise under braking,0.3929,Y,,20.0,,Y,,Re-inspect after rework
BATCH-2024-0192,2023-09-10,QC-01,CV Joint,PASS,,8.1499,N,47.0,0.0,Hardness tester,Y,OEM-MARUTI,Customer concession raised
BATCH-2023-0459,2023-08-19,QC-03,Brake Pad Type A,PASS,,8.0282,N,135.0,0.0,Height gauge,Y,OEM-RENAULT,Customer concession raised
BATCH-2023-0003,2024-04-22,QC-09,Brake Shoe,PASS,,8.4444,N,60.0,0.0,Visual,N,,OK
BATCH-2022-0368,2023-12-09,QC-04,Disc Brake Caliper,PASS,,10.8697,,69.0,0.0,Go/No-Go gauge,,,Waived by OEM
BATCH-2023-0142,2022-01-29,QC-03,Brake Pad Type A,PASS,,10.0376,N,34.0,0.0,Height gauge,N,OEM-MARUTI,OK
BATCH-2021-0055,2022-09-08,QC-04,Wheel Hub Assy,PASS,,7.4246,N,107.0,0.0,Vernier,Y,OEM-TATA,Borderline - monitor next batch
BATCH-2022-0042,2022-12-21,QC-05,CV Joint,PASS,,6.2924,N,,0.0,Height gauge,Y,OEM-RENAULT,Customer concession raised
BATCH-2022-0101,2023-03-14,QC-03,Drum Brake Assy,PASS,,10.963,N,98.0,0.0,Go/No-Go gauge,N,OEM-MAHINDRA,Waived by OEM
BATCH-2022-0103,2022-12-17,QC-04,Drum Brake Assy,PASS,,0.1948,N,52.0,0.0,CMM,N,OEM-FORD,Escalated to QA Manager
BATCH-2023-0245,2023-11-13,QC-02,ABS Sensor Ring,PASS,,11.0338,N,157.0,0.0,,Y,OEM-MARUTI,Customer concession raised
BATCH-2021-0300,2024-08-09,QC-02,Drum Brake Assy,PASS,,9.8783,Y,37.0,0.0,,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0060,2024-12-28,QC-03,Brake Disc,REWORK,Friction material cracking,4.2277,Y,48.0,18.0,Height gauge,N,OEM-FORD,Re-inspect after rework
BATCH-2024-0449,2024-10-09,QC-09,Brake Shoe,FAIL,Corrosion pitting,5.6251,N,113.0,1.0,Torque wrench,N,OEM-FORD,Borderline - monitor next batch
BATCH-2021-0083,2024-11-24,QC-07,Brake Disc,REWORK,Vibration at speed,3.608,N,187.0,,CMM,Y,,
BATCH-2024-0412,2024-04-05,QC-02,Brake Disc,PASS,,9.7819,Y,87.0,0.0,,Y,,Borderline - monitor next batch
BATCH-2023-0157,2024-04-18,QC-02,Brake Pad Type B,FAIL,Warpage > 0.3 mm,10.2688,Y,64.0,7.0,Go/No-Go gauge,N,,Waived by OEM
BATCH-2024-0447,2024-06-12,QC-08,Disc Brake Caliper,PASS,,7.157,N,177.0,0.0,Hardness tester,Y,OEM-SUZUKI,OK
BATCH-2023-0327,2024-12-19,QC-04,ABS Sensor Ring,PASS,,8.2048,Y,110.0,0.0,Visual,,,Re-inspect after rework
BATCH-2024-0407,2024-10-31,QC-03,CV Joint,REWORK,Noise under braking,0.3292,Y,48.0,4.0,Height gauge,Y,,
BATCH-2023-0082,2023-12-26,QC-04,Wheel Hub Assy,PASS,,1.3499,Y,45.0,0.0,Go/No-Go gauge,N,OEM-MARUTI,OK
BATCH-2023-0054,2024-05-01,QC-03,Brake Shoe,PASS,,10.696,Y,50.0,0.0,Torque wrench,N,OEM-HONDA,OK
BATCH-2022-0281,2024-07-10,QC-04,Wheel Hub Assy,PASS,,11.065,N,63.0,0.0,Torque wrench,N,OEM-BAJAJ,OK
BATCH-2022-0055,2021-07-18,QC-08,Disc Brake Caliper,PASS,,2.6538,N,146.0,,Torque wrench,N,OEM-TVS,Escalated to QA Manager
BATCH-2024-0448,2024-02-17,QC-09,CV Joint,PASS,,7.8422,N,,0.0,CMM,N,OEM-TATA,Re-inspect after rework
BATCH-2023-0051,2023-07-24,QC-07,Brake Pad Type A,PASS,,10.183,N,125.0,0.0,CMM,Y,,
BATCH-2023-0360,2023-08-07,QC-05,Drum Brake Assy,PASS,,9.6785,Y,132.0,0.0,Height gauge,N,,Borderline - monitor next batch
BATCH-2023-0202,2022-03-23,QC-09,CV Joint,PASS,,8.2008,Y,76.0,0.0,Vernier,,OEM-RENAULT,Escalated to QA Manager
BATCH-2021-0124,2021-04-10,QC-05,Brake Pad Type B,PASS,,6.6487,N,148.0,,Torque wrench,,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2021-0489,2024-10-31,QC-06,Brake Pad Type B,REWORK,Lining detachment,4.9733,N,72.0,21.0,Visual,N,OEM-RENAULT,
BATCH-2023-0094,2023-07-22,QC-02,Brake Pad Type B,PASS,,6.332,Y,128.0,0.0,Vernier,N,OEM-FORD,Waived by OEM
BATCH-2023-0059,2023-08-12,QC-03,Brake Shoe,PASS,,3.1109,Y,138.0,0.0,Vernier,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2024-0480,2021-03-31,QC-06,Brake Pad Type B,FAIL,Corrosion pitting,4.716,Y,39.0,3.0,Go/No-Go gauge,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2024-0481,2022-07-01,QC-01,Brake Shoe,REWORK,Noise under braking,0.7746,Y,20.0,1.0,Torque wrench,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0405,2024-11-15,QC-08,Wheel Hub Assy,PASS,,11.0846,N,69.0,0.0,Height gauge,Y,OEM-MAHINDRA,OK
BATCH-2024-0358,2022-08-19,QC-08,Wheel Hub Assy,PASS,,3.9884,N,,0.0,Height gauge,N,,Waived by OEM
BATCH-2024-0443,2024-08-12,QC-07,Clutch Plate,PASS,,10.3962,N,141.0,0.0,Height gauge,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2021-0112,2024-08-13,QC-01,Brake Shoe,REWORK,Corrosion pitting,8.8542,Y,173.0,,Torque wrench,Y,OEM-FORD,Borderline - monitor next batch
BATCH-2022-0332,2024-10-19,QC-04,Brake Disc,PASS,,4.9699,N,24.0,0.0,,N,OEM-BAJAJ,Waived by OEM
BATCH-2022-0406,2023-02-16,QC-02,Brake Pad Type A,PASS,,9.4898,,,0.0,CMM,N,OEM-HONDA,Borderline - monitor next batch
BATCH-2023-0481,2023-10-15,QC-02,Brake Pad Type B,REWORK,Warpage > 0.3 mm,8.6057,Y,61.0,18.0,,Y,OEM-RENAULT,Customer concession raised
BATCH-2021-0015,2022-11-29,QC-09,Brake Shoe,REWORK,Warpage > 0.3 mm,1.3949,N,,8.0,Visual,N,,Waived by OEM
BATCH-2024-0122,2023-08-20,QC-07,ABS Sensor Ring,REWORK,Ovality - rotor,2.86,Y,105.0,12.0,Go/No-Go gauge,N,OEM-HONDA,Customer concession raised
BATCH-2021-0495,2024-05-19,QC-05,Brake Pad Type A,PASS,,10.5116,N,139.0,0.0,Torque wrench,Y,OEM-HYUNDAI,OK
BATCH-2024-0052,2023-06-06,QC-03,ABS Sensor Ring,PASS,,3.8719,N,35.0,0.0,CMM,N,OEM-TVS,OK
BATCH-2021-0265,2022-09-03,QC-06,Disc Brake Caliper,PASS,,3.4668,Y,77.0,0.0,Torque wrench,N,,Re-inspect after rework
BATCH-2024-0154,2023-10-18,QC-02,Brake Pad Type B,PASS,,11.2302,Y,141.0,0.0,Torque wrench,Y,OEM-BAJAJ,OK
BATCH-2022-0061,2022-07-11,QC-05,CV Joint,PASS,,0.0282,N,192.0,0.0,CMM,N,OEM-RENAULT,Waived by OEM
BATCH-2022-0204,2022-12-02,QC-04,Wheel Hub Assy,PASS,,2.5952,N,,0.0,Height gauge,Y,OEM-TATA,Borderline - monitor next batch
BATCH-2021-0396,2023-10-31,QC-03,Brake Disc,PASS,,4.4795,N,,0.0,Visual,N,,Re-inspect after rework
BATCH-2023-0431,2023-07-09,QC-02,Brake Disc,REWORK,Friction material cracking,2.7726,N,71.0,11.0,Go/No-Go gauge,N,OEM-TVS,Waived by OEM
BATCH-2021-0416,2023-06-10,QC-01,Brake Pad Type A,PASS,,6.79,Y,30.0,0.0,Vernier,N,OEM-TATA,OK
BATCH-2022-0409,2024-12-25,QC-09,ABS Sensor Ring,PASS,,7.3891,Y,167.0,0.0,Hardness tester,Y,OEM-MARUTI,
BATCH-2023-0043,2023-05-10,QC-04,Brake Shoe,PASS,,1.2293,Y,,0.0,CMM,Y,OEM-FORD,Customer concession raised
BATCH-2024-0195,2021-12-13,QC-04,Wheel Hub Assy,PASS,,9.7813,N,,0.0,Height gauge,Y,OEM-MARUTI,OK
BATCH-2024-0098,2024-09-15,QC-01,Brake Pad Type A,PASS,,6.6707,Y,177.0,0.0,Visual,Y,,Waived by OEM
BATCH-2022-0077,2024-06-03,QC-05,Wheel Hub Assy,PASS,,9.7918,Y,47.0,0.0,CMM,Y,,Waived by OEM
BATCH-2022-0488,2022-11-15,QC-02,Drum Brake Assy,PASS,,3.1251,Y,158.0,0.0,Torque wrench,N,,Customer concession raised
BATCH-2024-0133,2024-10-06,QC-01,Brake Pad Type B,FAIL,Porosity - casting defect,2.5216,N,138.0,14.0,Go/No-Go gauge,Y,,OK
BATCH-2021-0152,2023-08-03,QC-06,Drum Brake Assy,REWORK,Surface delamination,10.0515,N,134.0,2.0,CMM,N,OEM-RENAULT,Waived by OEM
BATCH-2024-0202,2023-09-17,QC-05,Brake Shoe,PASS,,6.2988,N,,0.0,Hardness tester,Y,OEM-SUZUKI,OK
BATCH-2024-0028,2021-08-30,QC-06,Brake Pad Type B,FAIL,Edge chipping,7.1224,Y,34.0,,Torque wrench,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2024-0456,2021-02-12,QC-09,CV Joint,PASS,,3.7747,Y,139.0,0.0,Torque wrench,N,OEM-HONDA,Escalated to QA Manager
BATCH-2022-0063,2024-01-16,QC-01,Disc Brake Caliper,FAIL,Dimensional out-of-spec,3.3409,Y,146.0,17.0,Go/No-Go gauge,Y,OEM-TATA,Escalated to QA Manager
BATCH-2022-0157,2024-08-25,QC-02,ABS Sensor Ring,PASS,,5.3558,N,25.0,0.0,Visual,Y,,Waived by OEM
BATCH-2024-0230,2024-08-28,QC-04,Clutch Plate,PASS,,3.561,,175.0,0.0,Vernier,Y,,OK
BATCH-2021-0390,2024-03-14,QC-07,Wheel Hub Assy,PASS,,1.418,N,171.0,0.0,Visual,N,OEM-RENAULT,Waived by OEM
BATCH-2022-0109,2022-11-04,QC-05,Drum Brake Assy,PASS,,6.9688,N,144.0,0.0,Visual,Y,,
BATCH-2022-0227,2024-09-26,QC-09,Clutch Plate,FAIL,Ovality - rotor,2.8801,N,45.0,9.0,Visual,Y,OEM-HONDA,Escalated to QA Manager
BATCH-2022-0481,2022-07-21,QC-06,Brake Pad Type B,PASS,,4.0787,Y,94.0,0.0,Visual,N,OEM-HYUNDAI,OK
BATCH-2024-0329,2024-04-27,QC-01,Brake Pad Type B,PASS,,2.9168,N,109.0,0.0,Visual,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2022-0028,2024-11-04,QC-08,Clutch Plate,PASS,,4.5221,N,145.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2023-0036,2023-01-04,QC-07,Brake Disc,PASS,,6.2317,Y,77.0,0.0,Torque wrench,Y,OEM-TVS,Customer concession raised
BATCH-2021-0499,2023-08-31,QC-03,Wheel Hub Assy,PASS,,10.9076,N,150.0,,Height gauge,Y,,Waived by OEM
BATCH-2021-0045,2023-08-28,QC-05,Brake Disc,REWORK,Adhesive bond failure,11.9265,N,81.0,24.0,Height gauge,Y,OEM-BAJAJ,OK
BATCH-2022-0160,2023-12-27,QC-09,Brake Disc,REWORK,Adhesive bond failure,9.1934,N,33.0,22.0,Height gauge,N,OEM-BAJAJ,Customer concession raised
BATCH-2021-0232,2021-06-21,QC-02,ABS Sensor Ring,PASS,,0.7215,Y,74.0,0.0,Visual,Y,,Waived by OEM
BATCH-2024-0395,2023-05-20,QC-09,Disc Brake Caliper,PASS,,7.0037,Y,104.0,0.0,Hardness tester,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0393,2024-03-07,QC-07,Brake Pad Type B,PASS,,9.3864,N,89.0,0.0,Visual,Y,OEM-TATA,Customer concession raised
BATCH-2024-0312,2022-08-14,QC-06,Brake Pad Type A,FAIL,Lining detachment,7.293,N,103.0,16.0,Hardness tester,N,OEM-HONDA,Re-inspect after rework
BATCH-2022-0248,2024-01-07,QC-03,CV Joint,REWORK,Dimensional out-of-spec,2.7874,N,30.0,10.0,Hardness tester,Y,OEM-TVS,Waived by OEM
BATCH-2021-0260,2021-05-12,QC-07,Brake Pad Type B,PASS,,3.3227,N,,0.0,Height gauge,Y,OEM-MAHINDRA,
BATCH-2024-0418,2021-11-11,QC-03,Drum Brake Assy,PASS,,10.0537,Y,159.0,,Visual,Y,OEM-SUZUKI,Customer concession raised
BATCH-2024-0053,2024-06-06,QC-03,Brake Disc,PASS,,5.1276,Y,156.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2021-0160,2024-09-20,QC-05,Clutch Plate,PASS,,5.5547,N,94.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2024-0073,2023-10-06,QC-06,Disc Brake Caliper,PASS,,11.1718,Y,175.0,0.0,,Y,,Customer concession raised
BATCH-2024-0322,2024-12-20,QC-01,Brake Pad Type B,PASS,,7.487,N,40.0,0.0,Height gauge,N,,OK
BATCH-2022-0095,2023-12-12,QC-03,Brake Disc,REWORK,Lining detachment,6.4635,N,116.0,7.0,Vernier,Y,OEM-RENAULT,Customer concession raised
BATCH-2022-0216,2024-09-16,QC-03,CV Joint,REWORK,Warpage > 0.3 mm,3.9807,,151.0,20.0,Visual,Y,OEM-TVS,Re-inspect after rework
BATCH-2023-0305,2024-05-27,QC-08,Brake Pad Type B,PASS,,6.8541,N,146.0,0.0,,N,,OK
BATCH-2021-0043,2023-09-11,QC-08,CV Joint,REWORK,Noise under braking,9.6032,N,40.0,0.0,Go/No-Go gauge,Y,OEM-TVS,Customer concession raised
BATCH-2023-0186,2024-08-27,QC-07,Drum Brake Assy,PASS,,3.5349,Y,55.0,0.0,Vernier,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2022-0254,2021-06-24,QC-05,Wheel Hub Assy,FAIL,Improper heat treatment,10.3739,,116.0,5.0,Torque wrench,N,OEM-TATA,Re-inspect after rework
BATCH-2021-0178,2022-02-05,QC-06,Brake Pad Type B,PASS,,9.8803,N,57.0,0.0,Visual,N,,
BATCH-2021-0025,2023-04-11,QC-02,Brake Pad Type B,PASS,,7.143,Y,121.0,0.0,,Y,OEM-HONDA,Customer concession raised
BATCH-2023-0034,2024-11-21,QC-09,Brake Pad Type B,PASS,,0.7279,N,194.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2021-0296,2024-06-19,QC-06,Drum Brake Assy,PASS,,6.8668,,190.0,0.0,Vernier,Y,,Re-inspect after rework
BATCH-2021-0220,2023-12-17,QC-09,Brake Pad Type B,PASS,,11.0993,N,73.0,0.0,Height gauge,N,OEM-TATA,Waived by OEM
BATCH-2022-0126,2022-10-09,QC-02,CV Joint,FAIL,Vibration at speed,5.5634,Y,196.0,23.0,Height gauge,Y,OEM-TVS,OK
BATCH-2022-0092,2022-01-07,QC-03,Brake Disc,PASS,,1.7396,Y,145.0,0.0,Torque wrench,N,OEM-BAJAJ,OK
BATCH-2022-0180,2022-05-11,QC-05,Drum Brake Assy,PASS,,4.9915,N,35.0,0.0,Height gauge,N,OEM-TATA,OK
BATCH-2022-0029,2024-03-22,QC-02,ABS Sensor Ring,FAIL,Vibration at speed,1.5647,N,198.0,9.0,Visual,N,OEM-FORD,Borderline - monitor next batch
BATCH-2021-0477,2024-09-09,QC-03,Drum Brake Assy,PASS,,2.0333,N,,0.0,Go/No-Go gauge,N,OEM-FORD,Waived by OEM
BATCH-2021-0030,2024-08-31,QC-07,Brake Pad Type A,FAIL,Ovality - rotor,5.9561,Y,158.0,14.0,,Y,OEM-FORD,Re-inspect after rework
BATCH-2024-0097,2024-02-08,QC-07,Wheel Hub Assy,PASS,,10.5038,Y,185.0,0.0,Hardness tester,N,OEM-MARUTI,Customer concession raised
BATCH-2021-0423,2022-03-28,QC-09,Disc Brake Caliper,REWORK,Corrosion pitting,11.6373,N,,9.0,Height gauge,Y,,
BATCH-2024-0440,2022-12-08,QC-04,Brake Pad Type A,PASS,,8.2681,Y,93.0,0.0,Go/No-Go gauge,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2024-0049,2024-07-06,QC-07,Clutch Plate,PASS,,1.7742,Y,,0.0,Vernier,Y,OEM-TVS,OK
BATCH-2022-0425,2022-05-14,QC-09,Brake Pad Type A,PASS,,9.8879,Y,36.0,0.0,Torque wrench,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2021-0058,2024-08-25,QC-06,Brake Pad Type A,PASS,,10.901,Y,165.0,0.0,Go/No-Go gauge,N,OEM-FORD,OK
BATCH-2024-0489,2024-11-15,QC-09,Brake Pad Type A,FAIL,Surface delamination,6.9518,Y,45.0,6.0,Vernier,N,,Customer concession raised
BATCH-2024-0401,2022-01-26,QC-04,Brake Pad Type B,REWORK,Surface delamination,11.6106,N,126.0,22.0,Hardness tester,N,,Borderline - monitor next batch
BATCH-2023-0469,2024-08-20,QC-02,Brake Pad Type A,PASS,,7.9921,N,47.0,0.0,Hardness tester,N,OEM-HONDA,Waived by OEM
BATCH-2023-0294,2024-06-14,QC-02,CV Joint,PASS,,4.4291,N,103.0,0.0,Visual,Y,OEM-MARUTI,OK
BATCH-2023-0473,2024-11-29,QC-07,Disc Brake Caliper,PASS,,10.2608,N,37.0,0.0,CMM,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2024-0168,2023-03-02,QC-04,CV Joint,PASS,,3.6138,N,127.0,0.0,Torque wrench,N,,Escalated to QA Manager
BATCH-2021-0151,2024-11-02,QC-02,Drum Brake Assy,PASS,,8.8215,Y,53.0,0.0,Hardness tester,Y,,OK
BATCH-2022-0020,2023-12-04,QC-01,Brake Shoe,PASS,,10.5637,Y,140.0,0.0,Vernier,N,OEM-TATA,Escalated to QA Manager
BATCH-2023-0424,2024-06-09,QC-05,Brake Pad Type B,PASS,,6.8912,N,,0.0,Height gauge,Y,OEM-TATA,Customer concession raised
BATCH-2021-0006,2023-08-11,QC-04,Brake Shoe,PASS,,3.5293,Y,135.0,0.0,Hardness tester,N,,Borderline - monitor next batch
BATCH-2021-0144,2022-10-02,QC-01,Wheel Hub Assy,PASS,,4.2768,N,161.0,0.0,Hardness tester,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2023-0108,2024-02-10,QC-09,Brake Disc,PASS,,6.4827,Y,184.0,0.0,Hardness tester,N,OEM-HONDA,Re-inspect after rework
BATCH-2021-0352,2024-09-10,QC-08,Brake Disc,FAIL,Surface delamination,0.1864,N,22.0,3.0,Go/No-Go gauge,N,OEM-TATA,Customer concession raised
BATCH-2022-0336,2024-11-09,QC-09,Disc Brake Caliper,FAIL,Porosity - casting defect,6.0351,N,80.0,9.0,Go/No-Go gauge,Y,OEM-TVS,Customer concession raised
BATCH-2022-0174,2022-11-27,QC-09,Brake Pad Type A,FAIL,Edge chipping,8.5868,Y,200.0,7.0,Torque wrench,N,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0147,2024-08-02,QC-04,Brake Pad Type A,PASS,,5.6917,N,190.0,0.0,Go/No-Go gauge,Y,,Borderline - monitor next batch
BATCH-2023-0199,2023-07-12,QC-04,Disc Brake Caliper,PASS,,8.7493,N,175.0,0.0,CMM,Y,OEM-RENAULT,Borderline - monitor next batch
BATCH-2023-0471,2023-04-14,QC-02,Disc Brake Caliper,FAIL,Dimensional out-of-spec,5.3937,N,112.0,8.0,Go/No-Go gauge,N,OEM-RENAULT,
BATCH-2023-0077,2021-08-03,QC-02,CV Joint,FAIL,Lining detachment,0.6093,N,,11.0,Hardness tester,N,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2023-0037,2022-07-13,QC-07,Wheel Hub Assy,FAIL,Adhesive bond failure,9.9069,Y,94.0,10.0,Go/No-Go gauge,Y,OEM-TVS,Waived by OEM
BATCH-2024-0187,2023-05-20,QC-08,Wheel Hub Assy,PASS,,8.5044,N,171.0,0.0,Visual,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2023-0472,2024-09-08,QC-04,CV Joint,PASS,,1.2783,Y,80.0,0.0,CMM,N,OEM-FORD,Waived by OEM
BATCH-2024-0292,2024-12-07,QC-07,Disc Brake Caliper,PASS,,8.8185,Y,181.0,0.0,CMM,Y,OEM-SUZUKI,Waived by OEM
BATCH-2022-0459,2024-10-13,QC-04,CV Joint,FAIL,Dimensional out-of-spec,3.3103,Y,124.0,18.0,Go/No-Go gauge,Y,,OK
BATCH-2023-0390,2024-03-17,QC-07,Brake Disc,FAIL,Vibration at speed,2.1471,N,142.0,5.0,CMM,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2024-0117,2023-03-09,QC-02,ABS Sensor Ring,PASS,,7.2216,Y,185.0,0.0,Torque wrench,N,OEM-FORD,Waived by OEM
BATCH-2024-0167,2024-12-26,QC-06,CV Joint,FAIL,Corrosion pitting,0.9781,Y,28.0,23.0,CMM,,,Escalated to QA Manager
BATCH-2021-0234,2024-10-06,QC-01,Brake Pad Type B,PASS,,10.0391,N,110.0,0.0,Hardness tester,N,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2023-0356,2024-09-06,QC-02,Brake Disc,PASS,,0.8059,Y,80.0,,Hardness tester,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2024-0222,2021-07-05,QC-06,Wheel Hub Assy,PASS,,8.486,Y,22.0,0.0,Torque wrench,N,OEM-TVS,Borderline - monitor next batch
BATCH-2022-0177,2023-12-14,QC-05,Wheel Hub Assy,PASS,,3.5361,Y,136.0,0.0,Hardness tester,Y,OEM-TVS,Re-inspect after rework
BATCH-2024-0274,2024-09-12,QC-08,Brake Pad Type B,PASS,,5.9594,,190.0,0.0,Torque wrench,Y,OEM-BAJAJ,Customer concession raised
BATCH-2022-0201,2022-03-15,QC-05,Brake Pad Type B,PASS,,3.094,Y,175.0,0.0,Go/No-Go gauge,N,OEM-TVS,Re-inspect after rework
BATCH-2022-0377,2024-09-29,QC-05,Drum Brake Assy,PASS,,11.7018,,,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2023-0235,2021-01-29,QC-07,ABS Sensor Ring,PASS,,0.4338,N,117.0,0.0,CMM,N,,Borderline - monitor next batch
BATCH-2021-0008,2024-07-03,QC-05,Clutch Plate,FAIL,Noise under braking,7.2688,Y,109.0,,CMM,Y,OEM-SUZUKI,Waived by OEM
BATCH-2023-0097,2024-01-30,QC-06,Disc Brake Caliper,PASS,,6.4795,N,46.0,0.0,Height gauge,N,OEM-HYUNDAI,Waived by OEM
BATCH-2021-0114,2022-03-21,QC-03,Wheel Hub Assy,PASS,,1.1322,N,123.0,0.0,Height gauge,N,OEM-TVS,Customer concession raised
BATCH-2023-0468,2024-03-01,QC-04,Brake Pad Type A,PASS,,10.3358,Y,133.0,0.0,Height gauge,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2023-0150,2022-12-17,QC-07,Brake Shoe,FAIL,Corrosion pitting,10.405,Y,36.0,1.0,Hardness tester,Y,OEM-HONDA,Re-inspect after rework
BATCH-2023-0386,2023-11-19,QC-07,CV Joint,PASS,,0.4124,Y,81.0,0.0,Visual,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2021-0138,2023-02-13,QC-03,CV Joint,PASS,,2.5751,N,161.0,0.0,CMM,N,OEM-MAHINDRA,Customer concession raised
BATCH-2022-0179,2023-09-17,QC-01,Brake Pad Type B,PASS,,5.483,N,70.0,0.0,Vernier,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0449,2024-01-06,QC-08,Brake Disc,REWORK,Lining detachment,8.3776,Y,54.0,11.0,CMM,Y,,
BATCH-2021-0019,2024-10-03,QC-06,Brake Pad Type A,REWORK,Warpage > 0.3 mm,7.7489,N,118.0,,Visual,N,OEM-TVS,Escalated to QA Manager
BATCH-2021-0433,2024-09-29,QC-01,CV Joint,PASS,,2.5745,N,194.0,0.0,CMM,Y,OEM-BAJAJ,OK
BATCH-2021-0123,2024-10-25,QC-06,Brake Pad Type A,PASS,,9.5263,Y,136.0,0.0,CMM,N,OEM-TVS,Customer concession raised
BATCH-2024-0460,2024-01-17,QC-08,Clutch Plate,PASS,,4.7396,N,79.0,0.0,Torque wrench,N,OEM-TATA,Customer concession raised
BATCH-2021-0155,2024-11-22,QC-07,ABS Sensor Ring,PASS,,7.4824,Y,191.0,0.0,Vernier,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2022-0326,2024-03-12,QC-09,CV Joint,PASS,,0.0232,Y,131.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2024-0349,2024-12-23,QC-02,Clutch Plate,PASS,,5.4575,Y,54.0,0.0,Visual,N,OEM-FORD,OK
BATCH-2023-0216,2021-10-31,QC-06,CV Joint,PASS,,8.1824,Y,43.0,0.0,,Y,OEM-FORD,Customer concession raised
BATCH-2023-0075,2024-11-29,QC-05,Brake Pad Type B,PASS,,0.2171,N,,0.0,Torque wrench,N,,Borderline - monitor next batch
BATCH-2023-0326,2023-05-19,QC-09,Brake Shoe,PASS,,2.1948,N,104.0,0.0,Go/No-Go gauge,Y,OEM-TATA,Borderline - monitor next batch
BATCH-2023-0379,2022-11-16,QC-01,Wheel Hub Assy,REWORK,Porosity - casting defect,6.6485,Y,67.0,11.0,CMM,Y,OEM-MARUTI,Customer concession raised
BATCH-2024-0047,2024-03-03,QC-05,Disc Brake Caliper,PASS,,5.7342,Y,,0.0,CMM,N,OEM-HYUNDAI,Borderline - monitor next batch
