date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min,product_type,planned_units,downtime_min,downtime_reason,scrap_units,line_id,remark
2021-12-28,C,MC-14,OP-001,BATCH-2022-0122,LOT-2022-2388,499,11.483,Brake Disc,,162.8,Power outage,19.0,LINE-6,Customer priority
2024-11-20,A,MC-05,OP-012,BATCH-2022-0233,LOT-2023-847,426,9.691,Brake Disc,541.0,202.5,Tool change,,LINE-3,Speed reduced - vibration
2023-01-18,C,MC-03,OP-004,BATCH-2022-0211,LOT-2022-457,468,9.322,Clutch Plate,438.0,0.0,Hydraulic issue,17.0,LINE-4,Speed reduced - vibration
2024-11-02,B,MC-09,OP-029,BATCH-2022-0179,LOT-2024-2389,341,8.596,Brake Pad Type A,505.0,0.0,Mould repair,13.0,LINE-2,Speed reduced - vibration
2023-06-01,C,MC-07,OP-022,BATCH-2021-0393,LOT-2024-1629,591,8.563,Disc Brake Caliper,483.0,0.0,Mould repair,3.0,LINE-4,
2024-04-23,C,MC-02,OP-022,BATCH-2024-0441,LOT-2023-019,361,10.477,Drum Brake Assy,414.0,35.2,Setup/changeover,18.0,LINE-3,Tooling replaced mid-shift
2022-04-30,C,MC-12,OP-018,BATCH-2022-0051,LOT-2021-045,342,11.602,CV Joint,400.0,0.0,Machine fault,1.0,LINE-6,Normal run
2023-04-18,C,MC-06,OP-028,BATCH-2022-0087,LOT-2021-1486,444,11.394,CV Joint,435.0,0.0,Setup/changeover,22.0,LINE-4,Speed reduced - vibration
2023-11-22,B,MC-05,OP-030,BATCH-2024-0041,LOT-2023-944,338,10.289,Clutch Plate,495.0,0.0,Power outage,24.0,LINE-4,New mould trial
2021-09-06,C,MC-04,OP-004,BATCH-2023-0461,LOT-2024-421,465,9.447,CV Joint,455.0,0.0,Operator break,,LINE-4,New mould trial
2023-02-17,A,MC-08,OP-024,BATCH-2024-0448,LOT-2024-2010,487,7.994,Brake Pad Type A,482.0,0.0,,29.0,LINE-2,Normal run
2024-06-16,B,MC-05,OP-028,BATCH-2024-0191,LOT-2021-1332,360,12.698,Brake Disc,404.0,0.0,Material shortage,26.0,LINE-5,Tooling replaced mid-shift
2022-03-07,C,MC-11,OP-022,BATCH-2023-0299,LOT-2021-1314,257,8.082,Brake Pad Type A,452.0,0.0,Operator break,17.0,LINE-2,Rush order
2021-10-25,A,MC-09,OP-027,BATCH-2024-0042,LOT-2021-1144,443,9.601,Disc Brake Caliper,488.0,0.0,Machine fault,,LINE-5,New mould trial
2023-07-25,B,MC-12,OP-015,BATCH-2024-0382,LOT-2022-1412,270,11.361,Wheel Hub Assy,377.0,0.0,Quality hold,2.0,LINE-6,Speed reduced - vibration
2021-08-08,B,MC-04,OP-003,BATCH-2024-0447,LOT-2024-173,361,11.6,Brake Pad Type B,398.0,203.8,Quality hold,3.0,LINE-2,Customer priority
2023-05-24,B,MC-11,OP-012,BATCH-2022-0402,LOT-2024-018,385,13.613,Disc Brake Caliper,,207.4,Setup/changeover,10.0,LINE-2,New mould trial
2021-07-15,C,MC-04,OP-010,BATCH-2023-0129,LOT-2022-223,495,9.128,Brake Shoe,481.0,0.0,,15.0,LINE-5,Customer priority
2023-06-23,B,MC-05,OP-023,BATCH-2023-0229,LOT-2023-331,549,6.31,Clutch Plate,402.0,0.0,Mould repair,17.0,LINE-1,Tooling replaced mid-shift
2023-11-11,B,MC-01,OP-007,BATCH-2024-0491,LOT-2022-2084,471,11.074,Brake Pad Type A,472.0,0.0,Setup/changeover,17.0,LINE-4,New mould trial
2023-05-29,A,MC-04,OP-010,BATCH-2022-0280,LOT-2024-405,365,11.682,Clutch Plate,440.0,0.0,Operator break,26.0,LINE-4,New mould trial
2021-10-05,C,MC-13,OP-002,BATCH-2024-0216,LOT-2024-188,525,12.034,Drum Brake Assy,470.0,0.0,Operator break,12.0,LINE-6,Tooling replaced mid-shift
2021-07-14,A,MC-12,OP-025,BATCH-2021-0442,LOT-2023-795,382,10.476,Disc Brake Caliper,424.0,,Material shortage,29.0,LINE-1,Speed reduced - vibration
2023-11-13,A,MC-04,OP-003,BATCH-2022-0245,LOT-2021-471,455,10.616,ABS Sensor Ring,467.0,0.0,Power outage,30.0,LINE-3,Rush order
2024-08-08,C,MC-08,OP-020,BATCH-2024-0270,LOT-2023-180,606,13.329,Wheel Hub Assy,430.0,88.5,Tool change,19.0,LINE-5,
2024-06-07,C,MC-12,OP-019,BATCH-2021-0477,LOT-2024-1778,528,10.643,Brake Shoe,327.0,0.0,Operator break,24.0,LINE-5,New mould trial
2023-05-22,B,MC-01,OP-021,BATCH-2023-0075,LOT-2023-771,329,7.571,Brake Disc,428.0,0.0,Tool change,24.0,LINE-6,New mould trial
2021-07-14,B,MC-07,OP-002,BATCH-2022-0111,LOT-2023-092,421,15.021,Disc Brake Caliper,469.0,237.5,Tool change,17.0,LINE-6,Speed reduced - vibration
2024-04-24,C,MC-08,OP-013,BATCH-2024-0028,LOT-2023-396,400,13.242,CV Joint,,0.0,Setup/changeover,30.0,LINE-2,Customer priority
2021-05-20,A,MC-15,OP-022,BATCH-2023-0370,LOT-2022-436,441,13.119,Brake Pad Type B,361.0,0.0,Power outage,,,Tooling replaced mid-shift
2021-03-29,A,MC-04,OP-013,BATCH-2023-0025,LOT-2022-367,522,12.211,Brake Shoe,425.0,0.0,Operator break,6.0,LINE-6,Normal run
2024-07-06,B,MC-13,OP-029,BATCH-2024-0064,LOT-2023-764,476,16.268,Drum Brake Assy,460.0,0.0,Quality hold,30.0,LINE-5,Normal run
2023-10-11,A,MC-15,OP-016,BATCH-2022-0254,LOT-2023-278,442,10.535,Brake Shoe,399.0,236.4,Setup/changeover,7.0,,Customer priority
2024-04-16,C,MC-06,OP-003,BATCH-2024-0419,LOT-2021-101,494,9.702,Drum Brake Assy,454.0,0.0,,13.0,LINE-6,Customer priority
2023-11-06,B,MC-08,OP-004,BATCH-2024-0084,LOT-2021-165,377,12.506,Wheel Hub Assy,470.0,,Operator break,20.0,LINE-1,Customer priority
2021-03-01,C,MC-14,OP-014,BATCH-2024-0327,LOT-2021-001,513,10.429,Brake Shoe,433.0,0.0,Hydraulic issue,9.0,LINE-1,Normal run
2024-01-22,B,MC-14,OP-019,BATCH-2024-0257,LOT-2022-377,331,10.567,Clutch Plate,472.0,0.0,Setup/changeover,23.0,LINE-3,Rush order
2022-07-11,A,MC-03,OP-013,BATCH-2022-0358,LOT-2022-1397,488,9.563,Brake Disc,502.0,,Operator break,11.0,LINE-6,Rush order
2022-08-11,A,MC-05,OP-024,BATCH-2023-0248,LOT-2024-040,542,12.368,CV Joint,562.0,0.0,Operator break,5.0,LINE-4,Tooling replaced mid-shift
2021-12-02,B,MC-12,OP-025,BATCH-2024-0202,LOT-2021-2466,350,8.886,Brake Disc,,71.1,Mould repair,9.0,LINE-2,New mould trial
2021-10-25,A,MC-13,OP-022,BATCH-2023-0252,LOT-2024-611,554,12.874,Brake Pad Type A,446.0,,Machine fault,16.0,LINE-6,New mould trial
2024-07-12,C,MC-08,OP-020,BATCH-2024-0336,LOT-2021-981,445,9.136,Disc Brake Caliper,596.0,210.2,Operator break,6.0,LINE-5,New mould trial
2022-07-03,A,MC-09,OP-028,BATCH-2024-0268,LOT-2021-1607,431,11.73,Wheel Hub Assy,493.0,0.0,Power outage,4.0,LINE-1,Customer priority
2024-12-26,C,MC-09,OP-001,BATCH-2022-0246,LOT-2022-1970,463,11.97,CV Joint,402.0,126.4,Material shortage,29.0,LINE-3,Rush order
2021-04-28,C,MC-07,OP-006,BATCH-2024-0238,LOT-2023-2190,462,15.452,Brake Shoe,530.0,0.0,Mould repair,17.0,LINE-4,Speed reduced - vibration
2023-09-15,C,MC-08,OP-009,BATCH-2021-0273,LOT-2024-1884,563,10.426,Brake Pad Type A,390.0,122.8,Operator break,11.0,LINE-4,Customer priority
2022-06-09,C,MC-12,OP-016,BATCH-2022-0199,LOT-2021-2249,408,11.617,Brake Disc,515.0,0.0,Tool change,26.0,LINE-4,Speed reduced - vibration
2021-02-13,B,MC-14,OP-007,BATCH-2024-0122,LOT-2021-518,267,14.712,ABS Sensor Ring,440.0,86.8,Hydraulic issue,0.0,LINE-5,Customer priority
2022-04-10,C,MC-15,OP-017,BATCH-2023-0269,LOT-2022-133,381,9.375,Disc Brake Caliper,350.0,216.4,Quality hold,28.0,,
2022-07-02,C,MC-08,OP-012,BATCH-2021-0159,LOT-2022-2429,494,11.654,Brake Disc,372.0,201.5,Setup/changeover,19.0,LINE-1,New mould trial
2024-03-21,B,MC-14,OP-030,BATCH-2024-0234,LOT-2021-454,303,10.795,Brake Shoe,550.0,163.6,Operator break,,,New mould trial
2021-05-03,C,MC-07,OP-023,BATCH-2024-0432,LOT-2023-418,396,8.343,Disc Brake Caliper,435.0,0.0,Tool change,7.0,LINE-4,
2023-06-10,A,MC-01,OP-013,BATCH-2021-0080,LOT-2023-2481,395,5.837,CV Joint,446.0,0.0,Power outage,28.0,LINE-5,Rush order
2021-11-18,B,MC-06,OP-006,BATCH-2022-0444,LOT-2022-1266,399,12.962,CV Joint,560.0,0.0,Quality hold,2.0,LINE-5,Customer priority
2023-07-05,B,MC-07,OP-019,BATCH-2024-0289,LOT-2022-133,521,10.935,Brake Pad Type A,383.0,0.0,Setup/changeover,,LINE-4,Speed reduced - vibration
2021-08-18,C,MC-02,OP-003,BATCH-2021-0414,LOT-2023-1589,651,11.624,ABS Sensor Ring,450.0,0.0,Operator break,,LINE-3,New mould trial
2023-11-30,A,MC-06,OP-005,BATCH-2024-0070,LOT-2024-645,417,11.916,Brake Shoe,441.0,0.0,Hydraulic issue,23.0,LINE-1,
2024-12-08,C,MC-02,OP-018,BATCH-2023-0382,LOT-2021-947,368,10.352,Clutch Plate,448.0,0.0,Hydraulic issue,26.0,LINE-3,Rush order
2023-10-21,C,MC-08,OP-002,BATCH-2021-0352,LOT-2024-1830,371,10.003,Wheel Hub Assy,456.0,0.0,Material shortage,12.0,LINE-5,Tooling replaced mid-shift
2023-03-13,B,MC-01,OP-014,BATCH-2021-0185,LOT-2021-440,397,14.658,Brake Pad Type B,290.0,0.0,,11.0,LINE-5,Customer priority
2023-07-27,C,MC-12,OP-008,BATCH-2024-0169,LOT-2021-1713,518,14.117,Disc Brake Caliper,325.0,0.0,Mould repair,18.0,LINE-1,Tooling replaced mid-shift
2021-06-19,B,MC-15,OP-026,BATCH-2024-0414,LOT-2021-508,389,10.72,Brake Pad Type B,365.0,21.7,Machine fault,20.0,LINE-1,Customer priority
2021-09-25,A,MC-11,OP-030,BATCH-2024-0332,LOT-2021-283,349,9.168,Brake Shoe,555.0,189.0,Material shortage,17.0,LINE-3,Speed reduced - vibration
2023-12-30,C,MC-15,OP-006,BATCH-2021-0107,LOT-2023-2039,504,14.17,Brake Disc,493.0,0.0,Power outage,28.0,LINE-4,
2024-09-10,C,MC-10,OP-022,BATCH-2023-0472,LOT-2024-1954,318,10.399,Brake Pad Type A,479.0,211.9,Power outage,11.0,LINE-1,Tooling replaced mid-shift
2024-11-03,B,MC-10,OP-030,BATCH-2023-0233,LOT-2022-442,310,12.997,Brake Pad Type A,435.0,69.3,Quality hold,16.0,LINE-1,Customer priority
2021-08-22,C,MC-10,OP-011,BATCH-2023-0139,LOT-2021-476,386,12.993,Brake Pad Type B,476.0,0.0,Setup/changeover,13.0,LINE-4,Rush order
2022-08-18,B,MC-07,OP-012,BATCH-2023-0342,LOT-2021-653,387,13.935,Drum Brake Assy,385.0,,Operator break,29.0,LINE-2,Rush order
2023-05-27,B,MC-10,OP-021,BATCH-2022-0095,LOT-2021-2343,475,12.746,Clutch Plate,431.0,0.0,Machine fault,7.0,LINE-6,Normal run
2022-02-28,B,MC-07,OP-004,BATCH-2022-0045,LOT-2023-1794,449,8.873,Brake Disc,505.0,227.4,Hydraulic issue,6.0,LINE-4,Rush order
2023-07-02,C,MC-02,OP-016,BATCH-2022-0384,LOT-2021-709,403,10.402,Disc Brake Caliper,512.0,0.0,Hydraulic issue,5.0,LINE-5,Rush order
2022-07-14,C,MC-08,OP-010,BATCH-2022-0062,LOT-2022-1587,356,8.542,CV Joint,,,Mould repair,15.0,LINE-6,Customer priority
2023-04-15,A,MC-07,OP-004,BATCH-2023-0225,LOT-2021-1872,474,8.811,Disc Brake Caliper,555.0,0.0,Tool change,1.0,LINE-3,Normal run
2024-09-18,B,MC-04,OP-010,BATCH-2022-0149,LOT-2022-986,232,15.063,Brake Shoe,462.0,6.4,Tool change,1.0,LINE-6,Tooling replaced mid-shift
2021-08-29,B,MC-14,OP-006,BATCH-2023-0157,LOT-2023-109,411,10.356,Brake Disc,,0.0,Setup/changeover,3.0,LINE-3,Tooling replaced mid-shift
2022-04-12,A,MC-04,OP-009,BATCH-2022-0244,LOT-2023-2151,416,13.817,Wheel Hub Assy,456.0,0.0,Mould repair,11.0,LINE-1,Tooling replaced mid-shift
2021-07-28,C,MC-11,OP-012,BATCH-2023-0299,LOT-2023-2150,433,10.736,Clutch Plate,446.0,0.0,Setup/changeover,30.0,LINE-2,New mould trial
2023-11-26,A,MC-07,OP-027,BATCH-2021-0274,LOT-2024-1303,447,7.909,Wheel Hub Assy,369.0,129.4,Operator break,0.0,,Normal run
2023-02-28,B,MC-11,OP-001,BATCH-2023-0129,LOT-2023-002,486,11.859,Brake Disc,438.0,0.0,Material shortage,26.0,LINE-2,Normal run
2024-07-30,B,MC-04,OP-027,BATCH-2024-0123,LOT-2023-1157,421,12.23,ABS Sensor Ring,417.0,0.0,Machine fault,12.0,LINE-3,Tooling replaced mid-shift
2023-01-01,C,MC-15,OP-012,BATCH-2022-0168,LOT-2021-1432,349,11.911,Drum Brake Assy,391.0,53.4,Power outage,30.0,LINE-4,Tooling replaced mid-shift
2021-07-17,B,MC-03,OP-014,BATCH-2022-0347,LOT-2023-2481,456,7.925,Disc Brake Caliper,,,Hydraulic issue,14.0,LINE-3,Customer priority
2022-06-14,C,MC-10,OP-028,BATCH-2022-0059,LOT-2022-1660,462,12.038,Brake Pad Type B,508.0,0.0,Material shortage,24.0,LINE-3,Speed reduced - vibration
2021-03-28,A,MC-06,OP-028,BATCH-2024-0066,LOT-2022-1455,569,13.63,Brake Disc,339.0,0.0,Power outage,9.0,LINE-5,Speed reduced - vibration
2024-08-05,C,MC-08,OP-015,BATCH-2024-0143,LOT-2024-1829,304,10.188,Brake Shoe,451.0,0.0,Hydraulic issue,19.0,LINE-4,Speed reduced - vibration
2023-04-16,A,MC-03,OP-005,BATCH-2024-0178,LOT-2021-475,466,9.976,Brake Disc,461.0,0.0,Hydraulic issue,25.0,LINE-6,Speed reduced - vibration
2022-08-12,B,MC-05,OP-019,BATCH-2022-0423,LOT-2021-873,352,10.216,CV Joint,365.0,0.0,Hydraulic issue,17.0,LINE-3,Tooling replaced mid-shift
2024-06-30,B,MC-03,OP-003,BATCH-2022-0481,LOT-2022-334,336,8.661,Brake Disc,391.0,0.0,Setup/changeover,,LINE-4,Customer priority
2024-03-03,B,MC-13,OP-011,BATCH-2022-0498,LOT-2023-922,514,9.506,Brake Pad Type B,607.0,0.0,,6.0,LINE-2,Normal run
2022-06-03,C,MC-09,OP-008,BATCH-2023-0493,LOT-2022-1519,464,11.888,Brake Shoe,398.0,0.0,Quality hold,29.0,LINE-2,New mould trial
2021-09-19,A,MC-06,OP-021,BATCH-2021-0152,LOT-2024-184,483,10.291,Brake Disc,,80.6,Hydraulic issue,15.0,LINE-1,Normal run
2024-08-01,B,MC-03,OP-007,BATCH-2023-0390,LOT-2021-107,650,11.298,Brake Shoe,518.0,0.0,Quality hold,,LINE-2,Customer priority
2022-01-21,A,MC-03,OP-007,BATCH-2021-0018,LOT-2023-228,356,11.427,Brake Pad Type B,556.0,0.0,Mould repair,30.0,LINE-4,Speed reduced - vibration
2021-01-14,A,MC-01,OP-020,BATCH-2022-0450,LOT-2023-1157,363,15.306,Drum Brake Assy,492.0,0.0,Tool change,,LINE-6,New mould trial
2023-03-14,C,MC-10,OP-010,BATCH-2022-0342,LOT-2021-1318,369,12.828,Brake Pad Type B,508.0,0.0,Tool change,30.0,LINE-5,
2022-08-16,B,MC-09,OP-025,BATCH-2021-0186,LOT-2021-1233,475,8.203,ABS Sensor Ring,406.0,56.2,Power outage,5.0,LINE-1,Rush order
2023-04-17,C,MC-14,OP-024,BATCH-2024-0257,LOT-2024-415,397,11.344,Wheel Hub Assy,487.0,0.0,Material shortage,22.0,LINE-1,Rush order
2023-08-04,B,MC-12,OP-007,BATCH-2022-0403,LOT-2024-1152,435,8.696,CV Joint,472.0,,Material shortage,,LINE-6,New mould trial
2023-04-29,C,MC-04,OP-011,BATCH-2021-0286,LOT-2024-2180,474,12.676,Drum Brake Assy,514.0,0.0,Tool change,8.0,LINE-2,Speed reduced - vibration
2024-01-28,C,MC-02,OP-018,BATCH-2024-0024,LOT-2021-1230,495,12.464,Brake Pad Type A,,0.0,Tool change,25.0,LINE-6,Normal run
2021-05-03,B,MC-11,OP-009,BATCH-2023-0008,LOT-2021-361,270,12.402,Brake Disc,462.0,0.0,Setup/changeover,28.0,LINE-4,Speed reduced - vibration
2022-01-07,A,MC-14,OP-010,BATCH-2022-0359,LOT-2022-214,444,8.819,CV Joint,385.0,11.1,Quality hold,21.0,LINE-5,Customer priority
2023-03-31,A,MC-01,OP-019,BATCH-2023-0385,LOT-2021-552,514,11.417,Drum Brake Assy,490.0,0.0,Setup/changeover,29.0,LINE-2,
2023-09-27,A,MC-10,OP-014,BATCH-2021-0083,LOT-2024-2103,422,11.562,ABS Sensor Ring,506.0,89.1,Power outage,2.0,LINE-6,Normal run
2021-10-05,A,MC-09,OP-013,BATCH-2023-0459,LOT-2023-1947,373,11.702,ABS Sensor Ring,,0.0,Power outage,5.0,LINE-2,New mould trial
2024-11-03,A,MC-06,OP-013,BATCH-2021-0166,LOT-2024-1262,380,10.851,Brake Disc,463.0,0.0,Tool change,28.0,LINE-1,Rush order
2022-04-10,B,MC-04,OP-003,BATCH-2023-0277,LOT-2023-081,376,14.137,Brake Shoe,396.0,0.0,Material shortage,20.0,LINE-3,Normal run
2022-12-30,A,MC-04,OP-013,BATCH-2024-0328,LOT-2024-1666,403,10.577,Drum Brake Assy,536.0,212.2,Quality hold,5.0,LINE-6,Speed reduced - vibration
2024-11-07,C,MC-10,OP-015,BATCH-2022-0426,LOT-2024-839,437,13.667,CV Joint,360.0,138.5,Setup/changeover,14.0,LINE-5,Customer priority
2021-12-28,B,MC-02,OP-005,BATCH-2021-0343,LOT-2024-2410,444,13.368,Drum Brake Assy,454.0,167.6,Power outage,4.0,LINE-4,Normal run
2023-07-16,A,MC-11,OP-009,BATCH-2023-0008,LOT-2021-1746,515,10.414,Brake Disc,534.0,64.4,Machine fault,19.0,LINE-2,New mould trial
2021-09-12,B,MC-11,OP-011,BATCH-2024-0478,LOT-2022-374,626,10.738,Brake Pad Type B,423.0,0.0,Mould repair,13.0,LINE-3,Customer priority
2022-01-16,C,MC-04,OP-007,BATCH-2024-0306,LOT-2021-1574,550,14.817,Brake Disc,418.0,119.7,Hydraulic issue,25.0,,Customer priority
2024-09-26,B,MC-10,OP-004,BATCH-2024-0062,LOT-2021-2135,382,10.908,Clutch Plate,369.0,0.0,Setup/changeover,13.0,LINE-2,Rush order
2024-11-16,A,MC-14,OP-006,BATCH-2022-0204,LOT-2021-420,337,9.391,Drum Brake Assy,403.0,0.0,Quality hold,,LINE-4,Customer priority
2024-06-13,B,MC-09,OP-020,BATCH-2022-0318,LOT-2024-439,416,11.992,CV Joint,,0.0,Setup/changeover,,LINE-6,Speed reduced - vibration
2023-09-16,A,MC-14,OP-027,BATCH-2021-0041,LOT-2023-2485,330,13.567,Brake Shoe,437.0,217.4,Power outage,26.0,LINE-1,Speed reduced - vibration
2021-11-12,A,MC-06,OP-024,BATCH-2021-0238,LOT-2022-076,415,12.917,Brake Disc,382.0,0.0,,22.0,LINE-2,Rush order
2023-08-20,B,MC-07,OP-015,BATCH-2022-0278,LOT-2023-920,454,11.85,Brake Shoe,479.0,,Hydraulic issue,5.0,LINE-4,New mould trial
2022-09-16,B,MC-05,OP-007,BATCH-2023-0352,LOT-2023-408,446,16.656,Wheel Hub Assy,,99.7,Tool change,21.0,LINE-5,Rush order
2021-09-10,A,MC-04,OP-001,BATCH-2024-0073,LOT-2021-089,372,10.191,Disc Brake Caliper,416.0,0.0,Tool change,28.0,LINE-6,Normal run
2024-07-20,A,MC-08,OP-025,BATCH-2024-0303,LOT-2022-1707,362,13.997,Brake Disc,535.0,0.0,Quality hold,27.0,LINE-1,Rush order
2024-02-18,A,MC-13,OP-026,BATCH-2021-0073,LOT-2024-303,368,9.752,Clutch Plate,478.0,0.0,Setup/changeover,8.0,LINE-5,Tooling replaced mid-shift
2021-08-23,A,MC-15,OP-024,BATCH-2024-0120,LOT-2022-1462,370,12.829,Wheel Hub Assy,462.0,,Mould repair,5.0,LINE-6,Tooling replaced mid-shift
2022-10-31,A,MC-06,OP-016,BATCH-2022-0185,LOT-2023-687,283,14.75,CV Joint,557.0,0.0,Quality hold,13.0,LINE-3,Normal run
2021-12-16,C,MC-11,OP-004,BATCH-2021-0406,LOT-2021-398,364,10.686,Brake Pad Type A,467.0,127.5,Power outage,26.0,LINE-3,Normal run
2021-04-19,A,MC-15,OP-011,BATCH-2021-0147,LOT-2022-274,450,12.883,Brake Shoe,570.0,0.0,Material shortage,8.0,LINE-5,Speed reduced - vibration
2022-11-21,B,MC-01,OP-005,BATCH-2024-0117,LOT-2022-1547,404,9.824,ABS Sensor Ring,367.0,0.0,Hydraulic issue,27.0,LINE-6,Normal run
2024-06-14,B,MC-12,OP-002,BATCH-2022-0433,LOT-2023-2478,354,11.43,ABS Sensor Ring,557.0,0.0,Quality hold,0.0,,Rush order
2021-07-13,A,MC-05,OP-021,BATCH-2022-0059,LOT-2021-357,373,11.97,Clutch Plate,449.0,26.7,Material shortage,9.0,LINE-5,Customer priority
2021-10-28,A,MC-13,OP-001,BATCH-2023-0289,LOT-2023-2437,526,16.807,Clutch Plate,418.0,0.0,Operator break,,LINE-3,Tooling replaced mid-shift
2021-06-27,B,MC-14,OP-013,BATCH-2022-0323,LOT-2022-672,375,13.693,Brake Pad Type A,490.0,6.0,Setup/changeover,8.0,LINE-3,Rush order
2021-10-05,C,MC-15,OP-027,BATCH-2021-0477,LOT-2024-065,586,12.726,Wheel Hub Assy,428.0,0.0,Machine fault,8.0,,Tooling replaced mid-shift
2022-09-26,C,MC-07,OP-028,BATCH-2024-0388,LOT-2023-2229,473,13.828,Brake Pad Type B,499.0,0.0,Tool change,30.0,LINE-3,Tooling replaced mid-shift
2023-05-09,A,MC-12,OP-026,BATCH-2022-0443,LOT-2022-035,465,13.74,Disc Brake Caliper,520.0,0.0,Mould repair,22.0,LINE-3,Rush order
2022-12-10,B,MC-12,OP-015,BATCH-2023-0373,LOT-2021-2075,544,12.862,Clutch Plate,439.0,0.0,Setup/changeover,12.0,LINE-6,Customer priority
2023-03-21,A,MC-02,OP-027,BATCH-2024-0215,LOT-2023-1181,433,14.034,CV Joint,400.0,0.0,Material shortage,20.0,LINE-5,Tooling replaced mid-shift
2023-10-02,B,MC-03,OP-012,BATCH-2022-0412,LOT-2022-2495,453,10.674,CV Joint,451.0,0.0,Operator break,27.0,LINE-6,Tooling replaced mid-shift
2023-11-23,A,MC-13,OP-001,BATCH-2024-0034,LOT-2022-032,535,11.901,Wheel Hub Assy,452.0,53.0,Mould repair,6.0,LINE-1,
2022-05-08,A,MC-04,OP-016,BATCH-2022-0462,LOT-2022-005,297,13.067,Disc Brake Caliper,488.0,0.0,Material shortage,,LINE-3,
2022-12-22,C,MC-01,OP-005,BATCH-2024-0281,LOT-2024-020,614,10.854,Disc Brake Caliper,463.0,,Setup/changeover,19.0,LINE-5,Normal run
2022-01-31,B,MC-10,OP-030,BATCH-2024-0452,LOT-2023-272,442,14.813,Wheel Hub Assy,444.0,23.7,Mould repair,15.0,LINE-4,New mould trial
2024-05-09,C,MC-02,OP-012,BATCH-2024-0367,LOT-2023-478,445,12.777,Brake Shoe,461.0,0.0,Hydraulic issue,2.0,LINE-3,Speed reduced - vibration
2021-12-02,B,MC-06,OP-030,BATCH-2024-0386,LOT-2021-527,379,11.908,CV Joint,514.0,0.0,Hydraulic issue,23.0,LINE-6,Rush order
2023-03-01,A,MC-15,OP-019,BATCH-2024-0265,LOT-2022-2472,327,11.779,Brake Pad Type A,407.0,0.0,Tool change,,LINE-2,Rush order
2024-01-07,B,MC-01,OP-010,BATCH-2023-0109,LOT-2024-871,527,8.301,Brake Pad Type B,416.0,0.0,Operator break,26.0,LINE-2,Customer priority
2022-04-11,B,MC-05,OP-013,BATCH-2022-0025,LOT-2021-124,453,14.788,Clutch Plate,446.0,71.6,Machine fault,23.0,LINE-1,Rush order
2024-05-16,C,MC-11,OP-007,BATCH-2024-0288,LOT-2024-053,370,15.45,ABS Sensor Ring,,,Tool change,23.0,LINE-6,Customer priority
2023-10-23,C,MC-10,OP-012,BATCH-2023-0204,LOT-2024-215,222,12.424,Brake Pad Type B,419.0,0.0,Setup/changeover,5.0,LINE-6,
2024-07-05,C,MC-12,OP-011,BATCH-2021-0073,LOT-2021-178,328,12.988,ABS Sensor Ring,464.0,0.0,Quality hold,13.0,LINE-4,Normal run
2023-02-06,A,MC-01,OP-006,BATCH-2024-0459,LOT-2021-2035,369,8.811,CV Joint,502.0,0.0,Hydraulic issue,,LINE-2,Normal run
2024-08-07,C,MC-08,OP-006,BATCH-2024-0363,LOT-2024-1993,478,11.292,Brake Pad Type A,,0.0,Hydraulic issue,6.0,LINE-2,New mould trial
2023-09-14,B,MC-07,OP-028,BATCH-2023-0216,LOT-2023-1442,323,8.296,Disc Brake Caliper,408.0,0.0,Quality hold,4.0,LINE-5,Rush order
2023-09-24,B,MC-09,OP-011,BATCH-2024-0184,LOT-2024-445,415,12.011,Clutch Plate,435.0,0.0,Power outage,22.0,LINE-3,Rush order
2023-03-02,A,MC-11,OP-017,BATCH-2022-0434,LOT-2021-463,451,8.872,Drum Brake Assy,536.0,0.0,Mould repair,12.0,,Tooling replaced mid-shift
2023-09-07,C,MC-08,OP-022,BATCH-2024-0226,LOT-2023-228,412,13.846,Drum Brake Assy,470.0,229.2,Hydraulic issue,27.0,LINE-2,Rush order
2021-04-23,A,MC-01,OP-011,BATCH-2024-0342,LOT-2023-999,461,12.697,Clutch Plate,476.0,12.1,Hydraulic issue,12.0,LINE-1,Tooling replaced mid-shift
2022-11-08,B,MC-04,OP-003,BATCH-2021-0273,LOT-2023-2053,477,14.291,CV Joint,461.0,0.0,Hydraulic issue,19.0,LINE-4,Rush order
2023-05-31,B,MC-13,OP-002,BATCH-2024-0162,LOT-2024-2164,483,11.312,Clutch Plate,536.0,0.0,Power outage,19.0,LINE-1,Customer priority
2024-11-18,B,MC-07,OP-029,BATCH-2022-0095,LOT-2024-158,359,15.282,Brake Pad Type B,447.0,0.0,Power outage,17.0,LINE-2,Normal run
2022-05-04,A,MC-04,OP-021,BATCH-2022-0003,LOT-2024-838,291,11.769,ABS Sensor Ring,409.0,0.0,,23.0,LINE-5,Customer priority
2022-11-13,A,MC-03,OP-018,BATCH-2023-0229,LOT-2024-127,495,10.129,Clutch Plate,423.0,0.0,Tool change,26.0,LINE-4,Customer priority
2024-07-01,C,MC-14,OP-025,BATCH-2022-0184,LOT-2021-269,249,10.55,Clutch Plate,304.0,37.5,Power outage,24.0,LINE-2,Customer priority
2021-04-20,B,MC-10,OP-018,BATCH-2022-0133,LOT-2024-855,277,13.097,Disc Brake Caliper,497.0,0.0,Material shortage,14.0,LINE-1,Speed reduced - vibration
